slug,name,re,cl_0,cl_alpha_2d,cl_max,alpha_stall,cd_0,cm_ac,cd_min,alpha_minD_deg,k_drag,thickness_pct,camber_pct
marske7-il,RONCZ LOW DRAG FLYING WING AIRFOIL,500000,0.1450,6.980,1.2308,15.50,0.01149,-0.0127,0.008580,6.2500,0.000127,12.05,2.81
mb253515sm-il,MB253515 15.0% smoothed,500000,0.2359,6.372,1.1255,16.25,0.00759,-0.0345,0.007550,-0.2500,0.000154,14.96,2.43
mh102-il,MH 102  16.99%,500000,0.3188,6.298,1.4771,15.50,0.00972,-0.0581,0.009410,3.0000,0.000098,16.97,3.00
mh104-il,MH 104  15.28%,500000,0.1059,7.115,1.3078,13.00,0.00826,0.0052,0.008100,0.7500,0.000073,15.26,2.00
mh106-il,MH 106  13.07%,500000,0.0214,6.994,1.1929,12.50,0.00758,0.0176,0.007490,0.7500,0.000104,13.06,1.01
mh108-il,MH 108  11.98%,500000,0.0249,6.950,1.2531,12.50,0.00708,0.0217,0.007080,0.0000,0.000085,11.96,1.12
mh110-il,MH 110  10.01%,500000,-0.0097,6.874,1.0560,10.75,0.00713,0.0318,0.006460,-1.0000,0.000131,9.98,1.14
mh112-il,MH 112  Airfoil,500000,0.9032,5.381,1.8388,17.25,0.00982,-0.1992,0.009820,0.0000,0.000132,16.29,7.34
mh113-il,MH 113  14.62%,500000,0.8683,5.463,1.8356,16.25,0.00907,-0.1937,0.009060,2.2500,0.000189,14.67,6.87
mh114-il,MH 114  13.02%,500000,0.8557,5.582,1.8034,15.00,0.00843,-0.1944,0.008270,1.7500,0.000175,13.06,6.58
mh115-il,MH 115  11.06%,500000,0.7289,5.847,1.6928,13.75,0.00750,-0.1653,0.007250,1.0000,0.000156,11.08,5.57
mh116-il,MH 116  9.84%,500000,0.5138,5.843,1.3729,11.25,0.00628,-0.1151,0.006200,0.2500,0.000190,9.85,4.08
mh117-il,MH 117  9.8%,500000,0.3277,6.033,1.3688,12.75,0.00616,-0.0688,0.006090,0.2500,0.000147,9.79,2.73
mh120-il,MH 120  11.57%,500000,0.3489,6.177,1.1761,13.50,0.00674,-0.0718,0.006290,-0.7500,0.000149,11.57,2.60
mh121-il,MH 121  8.76%,500000,0.4429,5.515,1.0048,6.25,0.00706,-0.1270,0.006140,2.7500,0.000830,8.75,3.02
mh122-il,MH 122  9.32%,500000,0.5164,5.284,1.2779,9.75,0.00741,-0.1406,0.006470,2.5000,0.000599,9.32,3.50
mh150-il,MH 150  23.89%,500000,0.7842,6.519,2.0025,16.75,0.01212,-0.1723,0.011580,-3.2500,0.000070,23.95,5.37
mh18-il,MH 18  11.16%,500000,0.2286,6.755,1.1047,12.75,0.00749,-0.0372,0.006720,-1.2500,0.000138,11.14,2.82
mh20-il,MH 20  9.01%,500000,0.1430,6.382,0.9882,8.75,0.00653,-0.0255,0.006170,-1.0000,0.000139,9.00,2.04
mh200-il,MH 200  12.97%,500000,0.3272,5.779,1.3207,13.50,0.00805,-0.0763,0.007360,-3.2500,0.000069,12.94,2.11
mh201-il,MH 201  13.08%,500000,0.4470,5.730,1.5080,15.25,0.00784,-0.1050,0.007010,-3.0000,0.000071,13.07,2.60
mh22-il,MH 22  7.2%,500000,0.1507,5.999,0.9005,8.50,0.00568,-0.0286,0.005480,-1.0000,0.000474,7.20,1.81
mh23-il,MH 23  8%,500000,0.1847,6.163,0.9454,8.50,0.00734,-0.0487,0.006030,2.0000,0.000664,7.98,1.28
mh24-il,MH 24  9.01%,500000,0.1850,6.522,0.9797,9.50,0.00842,-0.0429,0.007050,2.2500,0.000502,9.00,1.31
mh25-il,MH 25  9.98%,500000,0.1985,6.800,1.0329,11.50,0.00970,-0.0503,0.007910,2.5000,0.000306,9.98,1.47
mh26-il,MH 26  10.99%,500000,0.1972,7.096,1.0550,11.50,0.01137,-0.0488,0.008690,3.0000,0.000270,10.97,1.52
mh27-il,MH 27  11.99%,500000,0.1711,7.437,1.0707,10.75,0.01314,-0.0409,0.009700,3.0000,0.000247,11.98,1.51
mh30-il,MH 30  7.84%,500000,0.2203,5.919,1.0679,9.25,0.00516,-0.0510,0.005140,0.2500,0.000435,7.84,1.75
mh32-il,MH 32  8.7%,500000,0.2929,5.935,1.2097,11.00,0.00535,-0.0631,0.005350,0.0000,0.000215,8.70,2.40
mh33-il,MH33,500000,0.1265,6.345,0.9720,8.75,0.00547,-0.0381,0.005180,1.0000,0.000509,7.27,1.10
mh38-il,MH 38  9.68%,500000,0.4298,6.059,1.3002,12.25,0.00642,-0.0923,0.006420,0.0000,0.000227,9.69,3.91
mh42-il,MH 42  8.94%,500000,0.1754,6.209,1.1660,11.75,0.00579,-0.0286,0.005710,-0.5000,0.000171,8.94,1.89
mh43-il,MH 43  8.5%,500000,0.1567,6.199,1.0812,10.00,0.00570,-0.0260,0.005640,-0.5000,0.000292,8.49,1.78
mh44-il,MH 44  9.66%,500000,0.1295,6.456,1.2401,12.75,0.00581,-0.0178,0.005610,-0.5000,0.000124,9.66,1.54
mh45-il,MH 45  9.85%,500000,0.0997,6.512,1.2930,13.25,0.00593,-0.0046,0.005920,-0.2500,0.000117,9.85,1.71
mh46-il,MH 46  9.1%,500000,0.1255,6.369,1.1288,10.75,0.00581,-0.0210,0.005630,-0.5000,0.000168,9.10,1.53
mh60-il,MH 60  10.08%,500000,0.1109,6.535,1.2465,12.00,0.00597,-0.0075,0.005940,-0.2500,0.000119,10.08,1.82
mh61-il,MH 61  10.26%,500000,0.0666,6.623,1.0242,11.25,0.00612,0.0015,0.006060,-0.2500,0.000246,10.23,1.52
mh62-il,MH 62  9.3%,500000,0.1095,6.426,1.1882,11.00,0.00576,-0.0123,0.005730,-0.2500,0.000151,9.29,1.64
mh64-il,MH 64  8.59%,500000,0.1095,6.315,1.0874,10.25,0.00552,-0.0161,0.005500,-0.2500,0.000248,8.58,1.49
mh70-il,MH 70  11.08%,500000,0.3116,6.229,1.4922,14.50,0.00637,-0.0485,0.006370,-0.2500,0.000100,11.08,3.08
mh78-il,MH 78  14.47%,500000,0.0393,7.213,1.4946,16.75,0.00872,0.0478,0.008170,-0.7500,0.000075,14.45,2.68
mh80-il,MH 80  12.72%,500000,0.1377,6.774,1.5576,15.00,0.00789,0.0210,0.007550,-0.7500,0.000066,12.70,3.00
mh81-il,MH 81  13%,500000,0.2058,6.585,1.6236,15.25,0.00788,0.0044,0.007740,-0.5000,0.000071,12.99,3.52
mh82-il,MH 82  13.31%,500000,0.2706,6.491,1.6914,15.75,0.00799,-0.0118,0.007990,-0.2500,0.000077,13.30,4.01
mh83-il,MH 83  13.29%,500000,0.4562,6.485,1.8680,15.75,0.00985,-0.0655,0.008720,1.0000,0.000106,13.30,5.12
mh84-il,MH 84  13.69%,500000,0.4572,6.495,1.8143,17.50,0.00986,-0.0697,0.008960,2.0000,0.000139,13.72,4.76
mh91-il,MH 91  14.98%,500000,0.0043,6.428,1.3519,15.25,0.00783,0.0287,0.007540,-1.7500,0.000056,14.96,1.68
mh92-il,MH 92  15.49%,500000,-0.0128,6.337,1.3359,15.25,0.00799,0.0337,0.007660,-1.5000,0.000058,15.47,1.68
mh93-il,MH 93  15.98%,500000,-0.0306,6.259,1.3208,15.50,0.00816,0.0389,0.007780,-2.0000,0.000053,15.97,1.67
mh94-il,MH 94  16.03%,500000,0.2224,5.404,1.4256,17.75,0.00755,-0.0540,0.007440,-1.0000,0.000097,16.02,1.36
mh95-il,MH 95  15.86%,500000,0.1964,5.187,1.3751,18.75,0.00764,-0.0424,0.007390,-1.5000,0.000080,15.84,1.45
miley-il,MILEY M06-13-128,500000,0.3463,6.525,1.4211,10.50,0.01614,-0.0330,0.011250,9.2500,0.000097,12.86,5.19
mrc-16-il,MRC-16,500000,0.3534,6.310,1.3972,14.25,0.00709,-0.0606,0.006930,-0.7500,0.000086,13.90,3.12
mrc-20-il,MRC-20,500000,0.4019,5.619,1.3889,15.25,0.00751,-0.0797,0.007480,0.7500,0.000122,15.59,2.93
ms313-il,NASA/LANGLEY MS(1)-0313 AIRFOIL,500000,0.3766,6.122,1.6735,16.50,0.00813,-0.0823,0.007720,-3.2500,0.000083,13.14,1.58
ms317-il,NASA/LANGLEY MS(1)-0317 AIRFOIL,500000,0.3780,6.152,1.6602,18.25,0.00968,-0.0812,0.008520,-4.0000,0.000082,17.01,1.51
mue139-il,MUE 139,500000,0.4257,6.318,1.6715,15.00,0.01179,-0.0598,0.009870,2.5000,0.000115,13.90,4.73
n0009sm-il,NACA-0009 9.0% smoothed,500000,-0.0128,7.062,1.0836,11.50,0.00536,0.0000,0.005360,0.0000,0.000177,9.02,0.00
n0011sc-il,NACA/LANGLEY SYMMETRICAL,500000,-0.0150,7.981,1.1254,11.00,0.00963,0.0029,0.009280,-1.2500,0.000149,10.96,0.00
n0012-il,NACA 0012 AIRFOILS,500000,0.0049,6.616,1.2363,14.75,0.00618,0.0000,0.006180,-0.2500,0.000129,12.00,0.00
n10-il,N-10,500000,0.5884,5.839,1.4360,11.50,0.00736,-0.0844,0.006510,-1.7500,0.000158,11.22,5.63
n11-il,N-11,500000,0.6242,5.784,1.4738,11.50,0.00706,-0.1008,0.006580,-1.0000,0.000168,10.94,5.81
n11h9-il,NACA 11-H-09 AIRFOIL,500000,0.2465,6.840,1.2581,15.00,0.01297,-0.0029,0.008040,2.0000,0.000315,8.99,4.52
n12-il,N-12,500000,0.0076,6.875,1.0382,11.25,0.00583,0.0001,0.005810,-0.2500,0.000213,10.46,0.16
n13-il,N-13,500000,0.0103,7.055,1.0954,12.75,0.00624,-0.0069,0.006040,0.7500,0.000170,11.80,0.11
n14-il,N-14,500000,0.0171,6.595,1.1361,13.75,0.00620,-0.0025,0.006200,-0.2500,0.000144,11.48,0.05
n1h15-il,NACA 1-H-15 AIRFOIL,500000,0.3938,7.107,1.3558,19.00,0.02029,-0.0547,0.011330,6.0000,0.000255,14.72,5.50
n22-il,N-22,500000,0.6389,5.967,1.5561,10.75,0.00751,-0.0885,0.006900,-1.5000,0.000136,12.37,6.24
n24-il,N-24,500000,0.7291,5.952,1.6993,13.00,0.00959,-0.0878,0.009180,-0.7500,0.000156,17.02,8.61
n2414-il,NACA 2414,500000,0.2510,6.301,1.3977,15.25,0.00708,-0.0501,0.007060,0.2500,0.000118,14.00,2.00
n2415-il,NACA 2415,500000,0.2493,6.329,1.4017,15.50,0.00747,-0.0499,0.007450,0.5000,0.000115,15.00,2.00
n2h15-il,NACA 2-H-15 AIRFOIL,500000,0.3095,8.081,1.4120,17.75,0.01655,-0.0390,0.011340,6.5000,0.000255,14.72,4.50
n5h10-il,NACA 5-H-10 AIRFOIL,500000,0.0960,6.113,1.0559,11.00,0.00722,0.0141,0.006890,-0.5000,0.000201,9.90,2.25
n5h15-il,NACA 5-H-15 AIRFOIL,500000,0.1703,6.548,1.1128,17.50,0.00834,0.0110,0.008070,-0.2500,0.000198,15.42,2.92
n5h20-il,NACA 5-H-20 AIRFOIL,500000,0.4378,7.145,1.3422,7.50,0.01195,0.0002,0.011230,-0.2500,0.000119,19.90,4.45
n63010a-il,NACA 63A010 AIRFOIL,500000,0.0007,6.173,0.8412,8.50,0.00603,0.0000,0.006020,-0.5000,0.000257,9.99,0.00
n63012a-il,NACA 63012A AIRFOIL,500000,0.0005,6.194,1.0335,11.00,0.00679,0.0000,0.006790,0.0000,0.000233,11.99,0.00
n63015a-il,NACA 63-015A AIRFOIL,500000,-0.0024,6.173,1.1483,15.00,0.00783,0.0000,0.007790,-0.2500,0.000123,14.99,0.00
n63210-il,NACA 63-210 AIRFOIL,500000,0.1686,5.898,1.1359,10.50,0.00646,-0.0415,0.006450,-0.7500,0.000288,10.00,1.11
n63212-il,NACA 63-212 AIRFOIL,500000,0.1685,6.055,1.2204,12.25,0.00715,-0.0402,0.007090,-1.2500,0.000150,12.00,1.10
n63215-il,NACA 63-215 AIRFOIL,500000,0.1686,6.290,1.2638,16.00,0.00807,-0.0390,0.008050,-1.5000,0.000101,15.00,1.10
n63215b-il,NACA 63(2)-215 MOD B,500000,0.1823,6.214,1.4892,16.75,0.00799,-0.0286,0.007960,-0.5000,0.000099,15.04,1.49
n63412-il,NACA 63-412 AIRFOIL,500000,0.3320,5.958,1.3295,13.00,0.00727,-0.0783,0.007100,-1.7500,0.000132,12.00,2.20
n63415-il,NACA 63-415 AIRFOIL,500000,0.3394,6.273,1.3669,17.25,0.00822,-0.0778,0.008020,-3.0000,0.000082,15.00,2.21
n64008a-il,NACA 64-008A AIRFOIL,500000,-0.0043,6.435,0.6309,6.00,0.00525,0.0000,0.005250,-0.2500,0.000753,8.00,0.00
n64012-il,NASA/LANGLEY 64-012 AIRFOIL,500000,-0.0047,6.072,0.9765,10.25,0.00713,0.0000,0.007120,-0.2500,0.000277,11.96,0.00
n64012a-il,NACA 64-012A AIRFOIL,500000,-0.0009,6.124,1.0008,10.75,0.00685,0.0000,0.006830,-0.2500,0.000248,11.99,0.00
n64015-il,NACA 642-015 AIRFOIL,500000,-0.0033,6.214,1.1069,14.25,0.00814,0.0000,0.008140,0.0000,0.000140,14.96,0.00
n64015a-il,NACA 642-015A AIRFOIL,500000,-0.0039,6.052,1.1194,14.25,0.00788,0.0000,0.007870,-0.2500,0.000132,14.97,0.00
n6409-il,NACA6409 9%,500000,0.6741,5.675,1.4872,16.00,0.00822,-0.1484,0.007150,0.7500,0.000212,9.03,6.00
n64108-il,NACA 64-108 AIRFOIL,500000,0.0806,5.801,0.8315,8.25,0.00562,-0.0205,0.005620,0.0000,0.000565,7.98,0.55
n64110-il,NACA 64-110 AIRFOIL,500000,0.0830,5.922,0.9306,8.75,0.00642,-0.0204,0.006420,-0.7500,0.000433,9.98,0.55
n64212-il,NACA 64(1)-212,500000,0.1659,5.938,1.1724,11.00,0.00718,-0.0401,0.007100,-2.2500,0.000143,11.96,1.10
n64212ma-il,NACA 64(1)-212 MOD A,500000,0.2742,5.818,1.4579,15.75,0.01282,-0.0445,0.010800,1.2500,0.000132,11.96,2.45
n64212mb-il,NACA 64(1)-212 MOD B,500000,0.1733,6.045,1.4755,14.75,0.00737,-0.0282,0.007080,-1.7500,0.000076,12.05,1.50
n64215-il,NACA 64-215 AIRFOIL,500000,0.1666,6.141,1.2444,15.00,0.00821,-0.0391,0.008090,-3.5000,0.000077,14.96,1.10
n66021-il,NACA 66-021 AIRFOIL,500000,0.0012,5.292,0.9722,17.75,0.01683,0.0000,0.011030,6.2500,0.000118,21.00,0.00
n6h10-il,NACA 6-H-10 AIRFOIL,500000,0.1391,6.442,1.1616,14.25,0.01229,0.0147,0.008630,1.5000,0.000287,10.02,4.51
n6h15-il,NACA 6-H-15 AIRFOIL,500000,0.2558,6.609,1.1725,17.75,0.01047,0.0087,0.009940,0.2500,0.000224,15.58,4.51
n6h20-il,NACA 6-H-20 AIRFOIL,500000,0.5305,7.093,1.5076,8.75,0.01799,-0.0350,0.017630,0.7500,0.000191,19.95,6.12
n8h12-il,NACA 8-H-12 AIRFOIL,500000,0.1880,6.869,1.2474,18.00,0.00769,-0.0024,0.007380,-0.2500,0.000150,11.98,3.54
n9-il,N-9,500000,0.4305,5.912,1.3700,11.00,0.00629,-0.0603,0.005570,-1.7500,0.000164,8.46,4.23
naca0008-il,NACA 0008,500000,-0.0076,6.461,0.9670,9.75,0.00521,0.0000,0.005210,-0.2500,0.000297,8.00,0.00
naca000834-il,NACA 0008-34,500000,-0.0142,6.068,0.6468,7.50,0.00614,0.0000,0.006030,-1.7500,0.000414,8.00,0.00
naca0010-il,NACA 0010,500000,-0.0055,6.619,1.1928,13.00,0.00550,0.0000,0.005500,0.0000,0.000174,10.00,0.00
naca001034-il,NACA 0010-34,500000,-0.0020,6.248,0.7410,8.75,0.00630,0.0000,0.006300,0.0000,0.000590,10.00,0.00
naca001034a08cli02-il,NACA 0010-34 a=0.8 c(li)=0.2,500000,0.1931,5.778,0.9055,8.75,0.00647,-0.0434,0.006380,2.5000,0.000885,10.00,1.33
naca001035-il,NACA 0010-35,500000,-0.0101,6.610,0.7910,7.50,0.01064,0.0000,0.008360,-2.2500,0.000414,10.00,0.00
naca001064-il,NACA 0010-64,500000,0.0011,6.651,1.0298,11.00,0.00653,0.0000,0.006440,-0.7500,0.000202,10.00,0.00
naca001065-il,NACA 0010-65,500000,-0.0072,7.118,1.0197,9.75,0.01037,0.0000,0.008520,-1.7500,0.000209,10.00,0.00
naca001066-il,NACA 0010-66,500000,-0.0278,8.640,1.1427,11.25,0.01630,0.0011,0.012400,-1.2500,0.000176,10.00,0.00
naca001234-il,NACA 0012-34,500000,-0.0003,6.332,0.8602,7.75,0.00661,0.0000,0.006600,-0.2500,0.000368,12.00,0.00
naca001264-il,NACA 0012-64,500000,0.0032,6.444,1.1204,13.75,0.00682,0.0000,0.006780,-0.7500,0.000150,12.00,0.00
naca001264a08cli02-il,NACA 0012-64 a=0.8 c(li)=0.2,500000,0.2321,6.346,1.2205,15.25,0.00683,-0.0252,0.006830,0.0000,0.000175,10.96,1.83
naca0012h-sa,NACA0012H for VAWT from Sandia report SAND80-2114,500000,0.0077,6.577,1.3929,16.00,0.00688,0.0000,0.006880,0.0000,0.000109,12.20,0.00
naca0015-il,NACA 0015,500000,0.0050,6.513,1.2731,16.75,0.00727,0.0000,0.007270,0.0000,0.000107,15.00,0.00
naca0018-il,NACA 0018,500000,0.0002,6.130,1.2624,16.50,0.00838,0.0000,0.008380,0.0000,0.000087,18.01,0.00
naca0021-il,NACA 0021,500000,-0.0010,5.801,1.2499,17.25,0.00942,0.0000,0.009420,0.0000,0.000079,21.01,0.00
naca0024-il,NACA 0024,500000,-0.0018,5.472,1.2196,18.25,0.01045,0.0000,0.010450,-0.5000,0.000069,24.01,0.00
naca1408-il,NACA 1408,500000,0.1089,6.302,1.1065,10.25,0.00517,-0.0316,0.005170,-0.2500,0.000287,8.00,1.00
naca1410-il,NACA 1410,500000,0.1263,6.258,1.2838,13.00,0.00555,-0.0249,0.005550,0.0000,0.000169,10.00,0.97
naca1412-il,NACA 1412,500000,0.1325,6.320,1.3221,15.50,0.00620,-0.0250,0.006200,0.0000,0.000140,12.00,1.00
naca16006-il,NACA 16-006,500000,-0.0192,6.080,0.6486,8.00,0.00684,0.0000,0.006020,-1.2500,0.000770,6.00,0.00
naca16009-il,NACA 16009,500000,-0.0118,6.631,0.7519,6.50,0.01008,0.0000,0.007880,-2.2500,0.000411,9.00,0.00
naca16012-il,NACA 16-012,500000,-0.0125,6.706,1.0099,10.00,0.01198,0.0000,0.009440,-2.5000,0.000233,12.00,0.00
naca16015-il,NACA 16-015,500000,-0.0322,6.326,1.1124,13.00,0.01384,0.0071,0.010860,-3.2500,0.000086,15.00,0.00
naca16018-il,NACA 16-018,500000,-0.0368,6.348,1.1298,16.50,0.01613,0.0000,0.012600,4.2500,0.000174,18.00,0.00
naca16021-il,NACA 16-021,500000,-0.0224,5.938,1.1002,19.25,0.01946,-0.0104,0.014810,4.7500,0.000149,21.00,0.00
naca22112-jf,NACA 22112,500000,0.1071,6.508,1.4546,15.25,0.00667,0.0083,0.006440,-0.7500,0.000097,12.01,1.66
naca23012-il,NACA 23012  12%,500000,0.1492,6.457,1.4299,14.25,0.00668,-0.0041,0.006470,-0.7500,0.000087,12.00,1.83
naca23015-il,NACA 23015,500000,0.1357,6.363,1.4303,15.50,0.00823,-0.0042,0.008080,-1.2500,0.000071,15.01,1.84
naca23018-il,NACA 23018,500000,0.1256,6.371,1.4061,16.25,0.00856,-0.0019,0.008440,-1.5000,0.000070,18.02,1.84
naca23021-il,NACA 23021,500000,0.1199,5.788,1.2385,19.25,0.00956,0.0003,0.009400,-1.5000,0.000109,21.01,1.85
naca23024-il,NACA 23024,500000,0.0726,4.094,1.2228,17.75,0.01053,0.0201,0.010510,-2.0000,0.000081,23.99,1.91
naca23112-jf,NACA 23112,500000,0.1267,6.609,1.4323,14.50,0.00700,0.0086,0.006760,-0.7500,0.000081,12.01,2.05
naca2408-il,NACA 2408,500000,0.2365,6.026,1.2247,11.25,0.00513,-0.0587,0.005120,-0.2500,0.000255,8.00,2.00
naca2410-il,NACA 2410,500000,0.2497,6.046,1.3646,14.50,0.00568,-0.0512,0.005620,-0.2500,0.000159,10.01,2.00
