alpha,beta,Fx,Fy,Fz,Mx,My,Mz,status,stage,score,wall_seconds,timestamp,case_dir,study_macro_file,macro_file,output_file,data_file,stdout_file,force_plot,completion_file,run_script,console_log,n_average,n_samples
3.0,0.0,-2.113,-0.3056,-390.6064,0.0835,186.7157,-0.1751,ok,anchor,,1729.8609054088593,1778894543.546137,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0021_anchor_a+03.000_b+00.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0021_anchor_a+03.000_b+00.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0021_anchor_a+03.000_b+00.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0021_anchor_a+03.000_b+00.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0021_anchor_a+03.000_b+00.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0021_anchor_a+03.000_b+00.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0021_anchor_a+03.000_b+00.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0021_anchor_a+03.000_b+00.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0021_anchor_a+03.000_b+00.000\run_console.log,1.0,1.0
3.0,5.0,-1.7142,-12.0187,-384.2074,-2.0035,187.1511,-0.3076,ok,anchor,,1745.876577615738,1778896289.550069,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\run_console.log,1.0,1.0
3.0,10.0,-2.2103,-24.9756,-367.2221,-4.1148,182.78,-2.422,ok,anchor,,1739.5047755241394,1778898029.162573,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\run_console.log,1.0,1.0
3.0,20.0,1.3218,-51.3042,-324.5888,-6.2912,171.082,-6.6483,ok,anchor,,1725.6127684116364,1778899754.8559344,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\run_console.log,1.0,1.0
3.0,30.0,6.6236,-78.1352,-269.2343,-5.8088,145.7019,-13.443,ok,anchor,,1724.0231218338013,1778901478.9522858,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\run_console.log,1.0,1.0
3.758,-12.985,4.057,32.0272,-395.3566,5.5352,202.5359,3.4489,ok,doe_mirror,,1624.5856111049652,1778979734.9211347,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\run_console.log,1.0,1.0
3.758,12.985,4.057,-32.0272,-395.3566,-5.5352,202.5359,-3.4489,ok,doe,,1624.5856111049652,1778979734.9211347,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0063_doe_a+03.758_b+12.985\run_console.log,1.0,1.0
5.274,-22.492,17.3331,58.3665,-416.8411,6.5265,223.2105,7.6704,ok,doe_mirror,,1644.9686260223389,1778984919.676754,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\run_console.log,1.0,1.0
5.274,22.492,17.3331,-58.3665,-416.8411,-6.5265,223.2105,-7.6704,ok,doe,,1644.9686260223389,1778984919.676754,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0066_doe_a+05.274_b+22.492\run_console.log,1.0,1.0
6.973,-3.331,34.1765,7.6992,-586.1695,2.3848,299.7043,0.1878,ok,doe_mirror,,1625.6170485019684,1778994954.081816,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\run_console.log,1.0,1.0
6.973,3.331,34.1765,-7.6992,-586.1695,-2.3848,299.7043,-0.1878,ok,doe,,1625.6170485019684,1778994954.081816,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0072_doe_a+06.973_b+03.331\run_console.log,1.0,1.0
8.0,-30.0,37.4319,74.3118,-460.3729,7.1276,255.7542,14.7222,ok,anchor_mirror,,1730.2186708450315,1778910099.5995288,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\run_console.log,1.0,1.0
8.0,-20.0,41.6598,50.3003,-553.576,8.9565,297.6556,6.4748,ok,anchor_mirror,,1745.3663330078125,1778908369.3539455,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\run_console.log,1.0,1.0
8.0,-10.0,44.6323,23.5633,-612.4752,7.2878,318.7082,2.2828,ok,anchor_mirror,,1699.7170610427856,1778906623.9547524,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\run_console.log,1.0,1.0
8.0,-5.0,46.1476,11.2506,-630.087,3.9547,325.7623,0.6648,ok,anchor_mirror,,1724.41197681427,1778904924.204815,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\run_console.log,1.0,1.0
8.0,0.0,46.1241,-1.0777,-635.7694,-0.4379,326.9881,0.8915,ok,anchor,,1720.7916417121887,1778903199.7691593,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0026_anchor_a+08.000_b+00.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0026_anchor_a+08.000_b+00.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0026_anchor_a+08.000_b+00.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0026_anchor_a+08.000_b+00.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0026_anchor_a+08.000_b+00.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0026_anchor_a+08.000_b+00.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0026_anchor_a+08.000_b+00.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0026_anchor_a+08.000_b+00.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0026_anchor_a+08.000_b+00.000\run_console.log,1.0,1.0
8.0,5.0,46.1476,-11.2506,-630.087,-3.9547,325.7623,-0.6648,ok,anchor,,1724.41197681427,1778904924.204815,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0027_anchor_a+08.000_b+05.000\run_console.log,1.0,1.0
8.0,10.0,44.6323,-23.5633,-612.4752,-7.2878,318.7082,-2.2828,ok,anchor,,1699.7170610427856,1778906623.9547524,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0028_anchor_a+08.000_b+10.000\run_console.log,1.0,1.0
8.0,20.0,41.6598,-50.3003,-553.576,-8.9565,297.6556,-6.4748,ok,anchor,,1745.3663330078125,1778908369.3539455,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0029_anchor_a+08.000_b+20.000\run_console.log,1.0,1.0
8.0,30.0,37.4319,-74.3118,-460.3729,-7.1276,255.7542,-14.7222,ok,anchor,,1730.2186708450315,1778910099.5995288,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0030_anchor_a+08.000_b+30.000\run_console.log,1.0,1.0
8.298,-8.089,48.8856,18.3777,-633.9939,6.4144,329.3084,1.8753,ok,doe_mirror,,1600.2789072990415,1778961087.7551432,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\run_console.log,1.0,1.0
8.298,8.089,48.8856,-18.3777,-633.9939,-6.4144,329.3084,-1.8753,ok,doe,,1600.2789072990415,1778961087.7551432,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0055_doe_a+08.298_b+08.089\run_console.log,1.0,1.0
8.676,-16.825,49.8704,40.5301,-602.9405,10.1532,323.1636,5.4152,ok,doe_mirror,,1695.6354987621307,1778969471.0860386,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\run_console.log,1.0,1.0
8.676,16.825,49.8704,-40.5301,-602.9405,-10.1532,323.1636,-5.4152,ok,doe,,1695.6354987621307,1778969471.0860386,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0057_doe_a+08.676_b+16.825\run_console.log,1.0,1.0
