alpha,beta,Fx,Fy,Fz,Mx,My,Mz,status,stage,score,wall_seconds,timestamp,case_dir,study_macro_file,macro_file,output_file,data_file,stdout_file,force_plot,completion_file,run_script,console_log,n_average,n_samples
9.61,26.986,49.7653,-70.161,-573.3814,-7.6754,300.018,-9.4434,ok,infill,0.0346627864637581,160.300475358963,1779302183.4040663,F:\Project_Spearhead\AeroDB\v13\runs\cases\0612_infill_a+09.610_b+26.986,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0612_infill_a+09.610_b+26.986\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0612_infill_a+09.610_b+26.986\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0612_infill_a+09.610_b+26.986\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0612_infill_a+09.610_b+26.986\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0612_infill_a+09.610_b+26.986\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0612_infill_a+09.610_b+26.986\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0612_infill_a+09.610_b+26.986\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0612_infill_a+09.610_b+26.986\run_console.log,1.0,1.0
10.076,-56.874,32.7616,141.2639,-245.6591,-8.3864,102.5243,31.9658,ok,infill_mirror,0.7117766098591387,160.10120344161987,1779267559.907873,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\run_console.log,1.0,1.0
10.076,56.874,32.7616,-141.2639,-245.6591,8.3864,102.5243,-31.9658,ok,infill,0.7117766098591387,160.10120344161987,1779267559.907873,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0560_infill_a+10.076_b+56.874\run_console.log,1.0,1.0
10.307,-23.148,60.4821,60.8742,-639.2222,9.8495,328.9546,5.3863,ok,infill_mirror,0.0333942424992508,160.30598759651184,1779307183.1742258,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\run_console.log,1.0,1.0
10.307,23.148,60.4821,-60.8742,-639.2222,-9.8495,328.9546,-5.3863,ok,infill,0.0333942424992508,160.30598759651184,1779307183.1742258,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0638_infill_a+10.307_b+23.148\run_console.log,1.0,1.0
10.328,-48.154,39.0469,126.4345,-343.0613,-5.0713,176.4897,28.1358,ok,infill_mirror,0.6948813664726677,176.42777800559998,1779269295.1900606,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\run_console.log,1.0,1.0
10.328,48.154,39.0469,-126.4345,-343.0613,5.0713,176.4897,-28.1358,ok,infill,0.6948813664726677,176.42777800559998,1779269295.1900606,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0569_infill_a+10.328_b+48.154\run_console.log,1.0,1.0
10.714,-70.472,21.1601,136.1603,-123.9941,-2.4254,31.3838,18.6283,ok,infill_mirror,0.0333682650299818,164.38440418243408,1779307963.5028565,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\run_console.log,1.0,1.0
10.714,70.472,21.1601,-136.1603,-123.9941,2.4254,31.3838,-18.6283,ok,infill,0.0333682650299818,164.38440418243408,1779307963.5028565,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0642_infill_a+10.714_b+70.472\run_console.log,1.0,1.0
10.764,-34.482,53.6219,87.7462,-521.3418,4.3936,284.5388,19.1745,ok,infill_mirror,0.9567114616576746,182.3809459209442,1779197718.1196349,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\run_console.log,1.0,1.0
10.764,34.482,53.6219,-87.7462,-521.3418,-4.3936,284.5388,-19.1745,ok,infill,0.9567114616576746,182.3809459209442,1779197718.1196349,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0371_infill_a+10.764_b+34.482\run_console.log,1.0,1.0
10.867,-12.946,76.4278,33.4914,-737.3036,10.7848,372.9125,0.9447,ok,infill_mirror,0.0329517628183911,160.57451105117798,1779330922.491211,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\run_console.log,1.0,1.0
10.867,12.946,76.4278,-33.4914,-737.3036,-10.7848,372.9125,-0.9447,ok,infill,0.0329517628183911,160.57451105117798,1779330922.491211,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0673_infill_a+10.867_b+12.946\run_console.log,1.0,1.0
11.01,-37.522,53.4782,93.3027,-496.4523,0.7106,272.6092,20.527,ok,infill_mirror,0.0338054144980166,160.35842561721802,1779298003.8756034,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\run_console.log,1.0,1.0
11.01,37.522,53.4782,-93.3027,-496.4523,-0.7106,272.6092,-20.527,ok,infill,0.0338054144980166,160.35842561721802,1779298003.8756034,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0590_infill_a+11.010_b+37.522\run_console.log,1.0,1.0
11.098,-67.475,24.6048,139.4918,-153.8824,-8.0083,46.6241,22.4912,ok,doe_mirror,,160.24591255187988,1779086456.3538373,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\run_console.log,1.0,1.0
11.098,67.475,24.6048,-139.4918,-153.8824,8.0083,46.6241,-22.4912,ok,doe,,160.24591255187988,1779086456.3538373,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0156_doe_a+11.098_b+67.475\run_console.log,1.0,1.0
11.335,-80.788,12.1481,115.6796,-59.2685,17.4342,3.7198,11.339,ok,infill_mirror,0.0307033843190286,160.10144710540771,1779345579.0509398,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\run_console.log,1.0,1.0
11.335,80.788,12.1481,-115.6796,-59.2685,-17.4342,3.7198,-11.339,ok,infill,0.0307033843190286,160.10144710540771,1779345579.0509398,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0745_infill_a+11.335_b+80.788\run_console.log,1.0,1.0
11.43,-50.775,43.0111,133.4088,-337.9114,-6.8981,166.0745,29.1925,ok,infill_mirror,0.0297587874769582,166.26235938072205,1779354070.5030077,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\run_console.log,1.0,1.0
11.43,50.775,43.0111,-133.4088,-337.9114,6.8981,166.0745,-29.1925,ok,infill,0.0297587874769582,166.26235938072205,1779354070.5030077,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0785_infill_a+11.430_b+50.775\run_console.log,1.0,1.0
11.716,-16.785,81.7645,40.6151,-736.867,13.7491,378.7998,3.3114,ok,infill_mirror,0.0347356596221047,160.23267149925232,1779306016.5527031,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\run_console.log,1.0,1.0
11.716,16.785,81.7645,-40.6151,-736.867,-13.7491,378.7998,-3.3114,ok,infill,0.0347356596221047,160.23267149925232,1779306016.5527031,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0632_infill_a+11.716_b+16.785\run_console.log,1.0,1.0
12.0,-90.0,8.7645,105.3111,-37.3371,3.6801,-14.0655,2.6199,ok,anchor_mirror,,160.1449489593506,1779075509.487277,F:\Project_Spearhead\AeroDB\v13\runs\cases\0088_anchor_a+12.000_b+90.000,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0088_anchor_a+12.000_b+90.000\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0088_anchor_a+12.000_b+90.000\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0088_anchor_a+12.000_b+90.000\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0088_anchor_a+12.000_b+90.000\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0088_anchor_a+12.000_b+90.000\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0088_anchor_a+12.000_b+90.000\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0088_anchor_a+12.000_b+90.000\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0088_anchor_a+12.000_b+90.000\run_console.log,1.0,1.0
